BMI,age,Profile_Effort,app_usage_time_min,swipe_right_ratio,emoji_usage_rate,profile_pics_count,bio_length,Is_Top_Tier
18.091420241566016,41,772,176.0,0.46,0.0,2,386,1
22.21583836062434,30,271,199.0,0.66,0.35,1,271,1
19.60888511000106,28,2195,181.0,0.71,0.14,5,439,1
22.600439382843867,23,1576,123.0,0.5,0.21,4,394,1
24.711925586561158,33,537,268.0,0.7,0.26,3,179,0
29.594172736732563,56,0,111.0,0.21,0.59,0,362,0
18.905986113717397,50,786,38.0,0.63,0.58,2,393,0
28.920500662138494,40,105,132.0,0.33,0.22,3,35,0
24.01249965735588,26,104,54.0,0.36,0.26,2,52,0
23.395823807346435,40,154,0.0,0.55,0.29,2,77,0
27.787755102040816,48,2090,115.0,0.57,0.21,5,418,1
26.089795918367347,24,2946,46.0,0.55,0.05,6,491,0
26.388888888888886,19,0,153.0,0.63,0.16,0,322,0
18.19470699432892,46,0,122.0,0.48,0.12,0,405,1
20.218411473181,25,413,21.0,0.5,0.07,1,413,0
24.8,32,0,72.0,0.43,0.79,0,241,0
27.698863636363637,43,2508,87.0,0.46,0.12,6,418,1
20.29191883232467,34,1470,205.0,0.62,0.24,5,294,0
29.081877904182015,22,566,212.0,0.36,0.25,2,283,0
18.39779432605839,25,474,41.0,0.5,0.39,1,474,1
24.69592373438527,51,920,73.0,0.78,0.3,4,230,0
21.302075772971406,45,0,154.0,0.57,0.38,0,285,0
25.399656493592285,59,57,106.0,0.36,0.14,1,57,0
26.696500906600825,57,630,107.0,0.55,0.31,2,315,0
29.515938606847698,52,1135,59.0,0.35,0.09,5,227,0
21.69625246548323,32,612,121.0,0.76,0.29,6,102,0
18.513198633853616,49,234,91.0,0.74,0.39,1,234,0
21.32030679327977,45,1428,143.0,0.68,0.21,6,238,0
24.804687499999996,34,1000,44.0,0.19,0.31,4,250,0
18.89196675900277,29,1936,296.0,0.64,0.03,4,484,1
23.48765432098765,40,2136,201.0,0.34,0.43,6,356,1
19.907844990548206,22,0,151.0,0.68,0.73,0,8,0
22.19057790435505,52,1134,207.0,0.39,0.4,6,189,1
24.9,27,2420,218.0,0.54,0.14,5,484,1
27.590027700831023,40,476,26.0,0.31,0.56,2,238,0
27.812499999999996,56,1131,276.0,0.56,0.46,3,377,0
24.195418588471746,42,352,141.0,0.3,0.51,2,176,0
19.50511299078399,31,2070,188.0,0.15,0.12,5,414,1
25.200000000000003,50,231,57.0,0.62,0.41,3,77,1
21.79930795847751,59,0,227.0,0.38,0.55,0,149,0
27.402011793270894,47,465,271.0,0.55,0.12,3,155,0
26.502116213757365,43,316,145.0,0.63,0.05,1,316,0
19.10263376133146,32,225,21.0,0.66,0.49,1,225,0
29.3935790725327,37,124,276.0,0.68,0.4,2,62,0
27.18163008641324,58,992,151.0,0.42,0.43,2,496,0
28.71111111111111,38,0,71.0,0.28,0.33,0,157,0
24.88888888888889,50,2874,298.0,0.02,0.2,6,479,1
21.585571372225612,53,1044,251.0,0.67,0.22,4,261,0
29.5,56,1722,179.0,0.54,0.46,6,287,0
18.499736297618565,59,0,71.0,0.37,0.21,0,73,0
23.184784117728725,50,944,139.0,0.3,0.26,4,236,0
25.993237531699066,23,1185,155.0,0.33,0.25,5,237,0
27.806682853509074,18,1392,147.0,0.72,0.59,3,464,0
19.985697617524185,46,1215,223.0,0.53,0.2,5,243,0
19.797479861619657,52,0,69.0,0.74,0.18,0,139,0
19.991670137442735,59,1540,93.0,0.16,0.21,4,385,0
25.7006271654752,33,265,180.0,0.78,0.48,1,265,1
23.40944601299307,18,2922,286.0,0.23,0.27,6,487,1
26.792665574914764,22,925,245.0,0.23,0.3,5,185,0
22.877526753864448,47,580,65.0,0.32,0.09,5,116,0
25.701291169378226,32,0,220.0,0.33,0.24,0,16,0
22.802454483472637,38,420,49.0,0.3,0.24,4,105,0
27.31933984938311,38,492,256.0,0.48,0.17,4,123,0
25.082141700217505,49,471,275.0,0.77,0.34,1,471,0
22.108289930555557,42,208,217.0,0.63,0.06,1,208,0
25.804418612793675,42,177,20.0,0.57,0.43,3,59,0
24.315013619612238,44,210,148.0,0.51,0.18,6,35,0
20.314744896254467,32,615,43.0,0.49,0.18,3,205,0
23.8980530016225,47,426,119.0,0.33,0.25,3,142,0
26.595744680851066,20,0,75.0,0.67,0.57,0,62,1
22.395789591556788,45,1388,13.0,0.81,0.52,4,347,0
22.490628904623076,24,774,150.0,0.55,0.27,3,258,0
23.503471570651158,47,0,192.0,0.36,0.15,0,16,0
28.188676206072646,35,1380,249.0,0.36,0.4,4,345,0
24.183142559833506,49,945,134.0,0.58,0.32,3,315,0
25.793650793650798,25,870,298.0,0.65,0.4,5,174,0
22.011834319526628,46,936,43.0,0.46,0.12,6,156,0
23.497917906008333,52,903,136.0,0.97,0.42,3,301,0
29.81190650109569,58,1660,105.0,0.93,0.2,4,415,0
27.294868564709837,27,48,274.0,0.84,0.33,2,24,0
21.50290786654423,25,972,34.0,0.4,0.05,4,243,1
26.28643664485426,21,384,160.0,0.12,0.39,3,128,0
18.310249307479225,18,2280,109.0,0.85,0.14,6,380,1
28.613406795224982,26,382,236.0,0.44,0.47,1,382,0
20.695338970116907,43,480,82.0,0.36,0.44,4,120,0
28.414086723124626,28,0,223.0,0.33,0.02,0,103,0
19.311856974194637,47,0,248.0,0.37,0.43,0,440,0
29.000679040289725,54,1280,120.0,0.57,0.37,5,256,1
26.410883196939103,48,1236,168.0,0.71,0.03,3,412,0
24.49782123498778,35,819,130.0,0.44,0.27,3,273,0
21.988721651993995,27,942,243.0,0.28,0.27,6,157,0
18.902456461437268,33,925,158.0,0.32,0.16,5,185,0
24.099266659581254,18,2730,120.0,0.44,0.35,6,455,1
20.104784749400327,47,1344,211.0,0.44,0.07,3,448,1
26.890680599972978,42,1640,14.0,0.35,0.11,5,328,1
22.604875283446713,33,1460,56.0,0.92,0.77,4,365,1
29.593261564794382,24,1002,88.0,0.5,0.08,6,167,0
23.21191715131109,35,134,117.0,0.68,0.41,1,134,1
23.592324630386912,46,1345,290.0,0.59,0.11,5,269,1
23.806993304283132,32,1314,253.0,0.45,0.01,3,438,1
28.60482103725347,22,1392,134.0,0.49,0.09,3,464,0
21.11483307614137,30,1080,108.0,0.7,0.44,5,216,0
29.40102264426589,50,1268,23.0,0.08,0.38,4,317,1
23.298816568047336,36,0,173.0,0.46,0.18,0,162,1
28.202947845804992,53,626,184.0,0.44,0.48,2,313,1
22.79977481703885,19,27,225.0,0.54,0.14,1,27,0
25.002890507573127,58,992,226.0,0.28,0.21,4,248,0
18.30694016367308,52,1495,260.0,0.46,0.56,5,299,0
29.996712689020377,57,1740,168.0,0.46,0.5,5,348,0
29.115421850908962,55,608,245.0,0.63,0.43,2,304,0
20.804755372656604,50,0,144.0,0.27,0.17,0,380,0
18.989419459104568,55,1236,106.0,0.64,0.3,6,206,0
20.604126424232245,47,0,67.0,0.61,0.46,0,426,0
29.409865702479337,42,966,188.0,0.69,0.38,3,322,0
19.703509101144682,40,669,268.0,0.37,0.15,3,223,0
26.289098949247432,44,220,282.0,0.22,0.09,4,55,0
23.879704387201503,38,431,236.0,0.73,0.26,1,431,0
19.595464760990883,48,2484,135.0,0.67,0.28,6,414,0
27.401285583103768,34,335,202.0,0.34,0.15,1,335,0
24.390878800499795,34,7,154.0,0.23,0.37,1,7,0
20.99605274208449,19,788,275.0,0.31,0.44,2,394,0
24.985127900059492,57,150,230.0,0.19,0.06,1,150,0
19.39058171745152,28,592,296.0,0.63,0.2,4,148,0
21.48836850430153,45,0,295.0,0.56,0.16,0,137,0
28.279721474646504,43,354,98.0,0.73,0.23,3,118,0
29.478458049886626,25,492,184.0,0.45,0.52,6,82,0
29.492187499999993,55,465,51.0,0.26,0.31,3,155,0
28.208465368945227,53,0,32.0,0.77,0.25,0,316,1
29.5870915389657,34,1236,77.0,0.83,0.12,4,309,1
19.406939257556893,49,0,53.0,0.6,0.09,0,445,1
22.791838842975206,19,618,171.0,0.61,0.28,6,103,0
29.59547888161809,58,625,212.0,0.89,0.15,5,125,1
22.68702596144208,51,30,15.0,0.47,0.55,6,5,0
19.110648423557407,27,385,18.0,0.35,0.31,5,77,0
27.40684751266762,41,858,160.0,0.57,0.62,6,143,0
22.10884353741497,30,86,207.0,0.81,0.52,2,43,0
29.307958477508656,30,774,282.0,1.0,0.43,2,387,0
27.897238569488458,21,1140,56.0,0.85,0.6,6,190,0
21.504747991234474,27,412,2.0,0.47,0.09,1,412,0
21.210937499999996,22,1508,71.0,0.63,0.13,4,377,1
18.107497579690918,21,0,210.0,0.51,0.2,0,217,1
20.28166638556249,45,975,202.0,0.46,0.21,3,325,0
24.92271105826397,40,1310,234.0,0.36,0.21,5,262,0
18.483768061550013,27,584,209.0,0.49,0.41,2,292,0
27.302746382453222,29,860,73.0,0.71,0.22,4,215,1
18.296227899182657,33,578,213.0,0.41,0.33,2,289,1
23.291229956104985,32,830,229.0,0.57,0.35,5,166,1
23.596650067904033,37,225,226.0,0.43,0.45,5,45,0
28.681788297172908,29,1548,98.0,0.5,0.46,4,387,0
25.68311617249752,37,2145,105.0,0.68,0.29,5,429,1
19.909972299168974,38,0,223.0,0.04,0.44,0,440,0
20.408163265306126,40,157,130.0,0.58,0.08,1,157,1
22.29911572472126,59,264,163.0,0.4,0.15,2,132,0
23.814242304135288,48,832,31.0,0.69,0.25,4,208,0
26.991102430555557,43,2010,126.0,0.11,0.25,5,402,0
29.50671487603306,38,1948,86.0,0.88,0.66,4,487,1
22.18967013888889,48,2088,139.0,0.63,0.63,6,348,1
21.280803765673824,45,0,45.0,0.38,0.12,0,425,1
25.688888888888886,49,417,133.0,0.41,0.11,3,139,0
18.101807059704754,55,0,1.0,0.36,0.2,0,461,0
28.177777777777777,42,315,15.0,0.59,0.09,5,63,0
22.793140925009055,56,50,227.0,0.33,0.13,5,10,0
20.610384462940942,40,1389,185.0,0.58,0.15,3,463,1
18.385460693153,50,337,252.0,0.49,0.18,1,337,0
24.993959569384412,27,451,132.0,0.35,0.08,1,451,0
27.5896507599638,35,984,286.0,0.0,0.13,3,328,0
22.395413419331717,45,570,264.0,0.43,0.57,5,114,0
24.308012486992713,56,1080,12.0,0.6,0.74,5,216,0
20.688110635200584,47,2390,12.0,0.4,0.2,5,478,1
21.992403204698523,57,896,37.0,0.39,0.41,4,224,1
23.0017789706938,35,0,33.0,0.39,0.13,0,470,0
27.701456584741617,41,1540,195.0,0.35,0.31,4,385,0
28.282109093785845,25,600,13.0,0.52,0.18,2,300,0
22.70373169844069,36,738,260.0,0.46,0.21,3,246,0
25.61176040905771,33,318,262.0,0.54,0.39,2,159,0
21.814599361981614,28,29,300.0,0.32,0.31,1,29,1
25.919915793166968,49,921,243.0,0.71,0.19,3,307,0
29.085872576177287,34,0,253.0,0.7,0.23,0,327,0
22.903602933361675,35,0,204.0,0.27,0.45,0,185,0
24.613247945681103,23,101,184.0,0.52,0.0,1,101,0
24.488647025708392,29,932,11.0,0.43,0.21,2,466,0
22.393340270551505,42,2000,190.0,0.31,0.55,4,500,0
27.395693328376556,42,1500,191.0,0.62,0.19,3,500,1
19.315742961747254,53,1980,143.0,0.74,0.21,4,495,1
28.1106122565701,27,273,191.0,0.84,0.05,3,91,0
28.000320461464508,26,112,298.0,0.68,0.21,1,112,1
29.493461502449986,48,0,43.0,0.75,0.2,0,151,0
18.289894833104707,45,1524,221.0,0.17,0.11,6,254,0
23.905817174515235,35,200,256.0,0.6,0.06,5,40,0
28.005540166204984,18,2085,168.0,0.62,0.17,5,417,1
18.31168376457407,50,1452,144.0,0.15,0.61,3,484,1
25.785711842960232,56,1608,242.0,0.33,0.31,4,402,0
21.90181190208602,18,1710,107.0,0.22,0.26,6,285,1
25.11127907953305,31,1925,115.0,0.41,0.03,5,385,1
18.898375676801333,45,1868,290.0,0.28,0.32,4,467,1
21.312593116335446,44,981,168.0,0.0,0.31,3,327,1
19.516687864567345,46,119,35.0,0.34,0.02,1,119,1
20.108956897933023,39,274,200.0,0.59,0.31,1,274,0
28.282828282828287,47,1920,243.0,0.53,0.3,4,480,1
28.294170136823322,50,269,204.0,0.53,0.41,1,269,0
22.88337924701561,48,2484,152.0,0.46,0.11,6,414,1
25.60547759167044,31,0,201.0,0.43,0.04,0,122,0
18.504521150023795,27,0,283.0,0.29,0.07,0,386,0
21.913690123017282,18,1915,37.0,0.54,0.24,5,383,1
23.397612488521585,57,744,167.0,0.26,0.39,3,248,0
27.98323471400394,35,0,87.0,0.56,0.34,0,90,1
27.39591836734694,27,365,225.0,0.77,0.46,1,365,0
22.996725507170012,29,454,52.0,0.83,0.57,2,227,0
23.79552644102909,33,840,215.0,0.53,0.71,2,420,1
21.79231435131168,44,1280,55.0,0.28,0.42,4,320,0
24.99931471176777,29,805,88.0,0.63,0.06,5,161,0
19.688043710509447,22,462,22.0,0.58,0.61,3,154,0
20.584658348723032,22,1945,68.0,0.77,0.11,5,389,1
29.005937887137428,20,30,119.0,0.71,0.47,5,6,1
27.519628264701165,40,206,70.0,0.05,0.49,2,103,0
29.30056710775047,34,993,20.0,0.26,0.16,3,331,0
28.281249999999996,32,798,113.0,0.27,0.27,3,266,0
18.78293770550876,33,1124,64.0,0.43,0.19,4,281,1
28.509508256768722,44,916,127.0,0.43,0.26,4,229,0
18.61663521556104,26,1167,258.0,0.49,0.32,3,389,1
27.60340999424358,39,468,89.0,0.3,0.32,3,156,0
19.712194951157173,43,0,79.0,0.07,0.48,0,441,0
25.3034090030663,41,0,36.0,0.63,0.19,0,471,0
21.6,53,985,188.0,0.32,0.46,5,197,0
25.40408163265306,51,1449,75.0,0.11,0.28,3,483,1
27.197701226235424,32,0,203.0,0.52,0.29,0,265,0
28.989956580851715,50,2225,210.0,0.34,0.11,5,445,1
20.784780023781213,39,1506,157.0,0.53,0.6,6,251,1
28.593749999999996,53,249,95.0,0.6,0.31,1,249,0
28.504155124653742,51,1254,98.0,0.35,0.52,6,209,0
25.992245689215387,57,480,32.0,0.42,0.54,4,120,0
23.608473338203066,30,18,49.0,0.77,0.22,6,3,0
28.010411951109102,47,481,175.0,0.62,0.48,1,481,0
29.21956295525494,33,13,205.0,0.64,0.05,1,13,0
28.310204081632655,30,0,96.0,0.73,0.28,0,324,0
18.991988253694657,38,1011,41.0,0.59,0.45,3,337,1
29.39040539963262,33,264,16.0,0.63,0.11,6,44,0
24.983563445101904,39,70,45.0,0.59,0.25,5,14,0
24.689554419284146,44,892,251.0,0.16,0.62,2,446,0
21.705129432793896,20,0,119.0,0.64,0.52,0,148,0
21.68367346938776,40,62,295.0,0.71,0.41,2,31,0
28.822829964328182,47,0,113.0,0.75,0.19,0,275,0
23.41067216100809,19,514,17.0,0.46,0.32,2,257,1
20.912098298676746,21,690,107.0,0.88,0.26,6,115,0
25.01783590963139,56,534,172.0,0.82,0.75,3,178,1
26.998878384874217,40,2430,49.0,0.71,0.13,6,405,0
23.197153281383724,53,2298,74.0,0.88,0.24,6,383,1
23.511770031688545,51,996,86.0,0.71,0.23,2,498,0
22.18990429724151,26,203,125.0,0.63,0.12,1,203,0
27.596253902185218,24,564,140.0,0.51,0.6,3,188,0
19.482622981165257,52,710,293.0,0.35,0.23,2,355,0
18.402067821457504,53,2325,50.0,0.64,0.13,5,465,1
26.99426782151966,22,0,106.0,0.62,0.86,0,92,0
18.49649887699828,51,870,82.0,0.68,0.11,2,435,0
25.09080919385855,56,1852,127.0,0.49,0.2,4,463,1
23.71191135734072,35,250,275.0,0.57,0.3,5,50,0
18.20306793279766,18,130,110.0,0.34,0.19,2,65,0
22.4,54,365,130.0,0.29,0.34,5,73,0
26.20307382212144,46,582,78.0,0.65,0.29,3,194,0
19.493177387914233,23,796,45.0,0.3,0.24,2,398,1
21.812244897959182,57,602,269.0,1.0,0.16,2,301,0
19.99795939189879,49,2274,199.0,0.32,0.52,6,379,1
24.619371558147073,50,193,79.0,0.89,0.19,1,193,0
23.184914750272878,55,816,234.0,0.19,0.21,2,408,1
29.310549424468963,22,0,46.0,0.4,0.52,0,373,0
28.1,26,762,260.0,0.86,0.22,3,254,0
22.179119581716986,26,880,217.0,0.74,0.12,5,176,0
18.294891921265545,39,858,115.0,0.82,0.41,2,429,1
26.988636363636363,27,2634,127.0,0.46,0.16,6,439,1
27.302746382453222,48,1736,263.0,0.3,0.05,4,434,0
23.907505388986873,58,0,95.0,0.46,0.5,0,51,0
18.69707172737476,30,573,128.0,0.89,0.24,3,191,0
20.304709141274238,32,2178,222.0,0.99,0.36,6,363,1
29.492919616826324,34,680,101.0,0.3,0.13,5,136,0
18.3,32,0,199.0,0.52,0.15,0,405,0
28.595213319458896,29,288,4.0,0.71,0.19,2,144,0
22.50347178386567,33,2100,134.0,0.46,0.39,5,420,1
24.177777777777777,25,475,205.0,0.48,0.15,1,475,0
27.993827160493826,22,735,118.0,0.74,0.16,3,245,0
25.703067932797662,38,0,126.0,0.42,0.12,0,93,0
21.798202394816204,28,114,251.0,0.61,0.13,2,57,0
20.503701553200756,41,214,190.0,0.0,0.25,2,107,0
25.605536332179934,23,700,50.0,0.38,0.22,4,175,0
26.70562454346238,53,2784,129.0,0.33,0.34,6,464,1
22.408786769347305,32,712,11.0,0.44,0.07,2,356,0
18.911801921958894,57,1152,262.0,0.58,0.5,3,384,0
25.489303595812473,37,1448,4.0,0.75,0.3,4,362,0
24.480540515525938,59,40,23.0,0.48,0.07,2,20,0
24.691899478093063,59,332,177.0,0.78,0.28,2,166,0
26.692965154503618,49,2470,5.0,0.27,0.11,5,494,1
27.38676625490759,39,336,282.0,0.39,0.66,3,112,0
25.320290858725762,55,276,75.0,0.91,0.22,3,92,1
20.805350730517258,36,384,90.0,0.53,0.15,4,96,0
24.292315850609832,21,588,6.0,0.7,0.5,3,196,0
19.900319122234574,57,2090,4.0,0.4,0.4,5,418,1
22.605591909577637,57,1416,79.0,0.48,0.06,4,354,1
23.1991107605149,27,0,72.0,0.56,0.21,0,116,0
22.40143369175627,41,52,251.0,0.08,0.06,1,52,0
18.608223062381853,38,368,219.0,0.52,0.45,4,92,0
19.385114687952285,22,0,135.0,0.18,0.26,0,403,0
19.19753086419753,34,46,218.0,0.32,0.09,1,46,0
27.513542079534943,28,2355,170.0,0.51,0.08,5,471,1
24.795705816375577,20,2130,215.0,0.72,0.73,6,355,1
28.122717311906502,47,368,68.0,0.34,0.63,2,184,0
23.913330690976352,41,193,60.0,0.72,0.07,1,193,0
20.294739861594177,56,40,15.0,0.38,0.37,1,40,1
24.20946449717118,55,860,153.0,0.4,0.31,5,172,0
19.422030399699757,49,1278,257.0,0.92,0.38,3,426,0
23.3,55,772,80.0,0.38,0.53,4,193,1
23.31357154302195,44,480,39.0,0.64,0.53,3,160,0
20.41058502432657,53,1592,53.0,0.38,0.15,4,398,1
28.994101307699513,38,0,282.0,0.13,0.25,0,123,1
27.598235354468045,39,768,182.0,0.43,0.39,3,256,0
19.898487411934042,50,732,12.0,0.06,0.45,3,244,1
18.285667324128863,34,493,72.0,0.51,0.21,1,493,0
21.59736570247934,34,366,220.0,0.44,0.45,3,122,0
20.000811391942875,59,480,44.0,0.67,0.19,3,160,1
27.49083172363596,23,2688,132.0,0.92,0.55,6,448,1
24.81951386218976,28,1728,66.0,0.54,0.42,4,432,1
25.31417503716049,53,358,29.0,0.75,0.13,1,358,0
23.69708213864058,38,476,236.0,0.74,0.76,2,238,0
19.791124146816152,46,350,205.0,0.31,0.45,2,175,0
24.191308300295447,24,0,109.0,0.59,0.56,0,307,0
26.500811249323963,31,450,216.0,0.34,0.37,5,90,0
28.21135391374725,47,0,132.0,0.54,0.3,0,47,0
23.28164381220898,30,1460,223.0,0.3,0.18,5,292,1
29.797820927106862,53,1434,162.0,0.82,0.04,3,478,0
27.12031558185404,48,0,230.0,0.33,0.48,0,18,0
28.408163265306122,33,1116,295.0,0.37,0.18,6,186,0
18.3,22,116,218.0,0.43,0.51,2,58,0
22.09306396834845,31,1585,223.0,0.27,0.13,5,317,0
23.601108033240997,39,771,278.0,0.55,0.36,3,257,0
20.612570764987662,34,0,100.0,0.58,0.25,0,179,0
29.594172736732563,57,2,157.0,0.53,0.47,1,2,0
25.706421555011236,47,294,220.0,0.38,0.6,3,98,0
28.08888888888889,34,354,162.0,0.47,0.28,3,118,1
21.812244897959182,37,15,47.0,0.36,0.08,3,5,0
18.390674513354462,45,1098,232.0,0.51,0.27,6,183,0
26.083693000562963,19,321,26.0,0.71,0.2,1,321,0
20.703124999999996,31,1296,92.0,1.0,0.27,3,432,1
29.59824689554419,56,648,214.0,0.58,0.34,2,324,0
25.79976618131576,53,8,247.0,0.39,0.31,4,2,0
19.09481126120439,34,116,78.0,0.54,0.19,2,58,0
18.98074919949076,47,1332,47.0,0.4,0.46,4,333,0
19.120095124851368,58,1624,143.0,0.45,0.15,4,406,1
28.79295419473823,22,784,163.0,0.7,0.36,4,196,0
24.11334209044849,41,2694,209.0,0.5,0.25,6,449,1
28.010411951109102,47,950,125.0,0.17,0.04,5,190,0
29.01387874360847,29,0,164.0,0.4,0.31,0,197,0
20.08310249307479,29,202,222.0,0.1,0.29,2,101,0
21.89853349187475,36,295,167.0,0.5,0.21,1,295,1
28.923133879402105,41,0,20.0,0.36,0.33,0,35,0
26.506460572394637,24,1160,24.0,0.44,0.14,5,232,0
27.291389928752565,28,345,165.0,0.79,0.08,3,115,1
27.59259259259259,34,336,24.0,0.41,0.37,2,168,0
23.090072320841553,53,2964,75.0,0.56,0.24,6,494,1
19.30881284975864,34,784,247.0,0.17,0.08,2,392,0
27.01382741674552,59,550,30.0,0.63,0.28,5,110,0
18.905432269057567,53,390,159.0,0.34,0.04,5,78,0
26.81174510620575,57,785,142.0,0.08,0.36,5,157,1
24.70588235294118,33,1355,136.0,0.29,0.4,5,271,1
29.502224611066314,45,0,220.0,0.54,0.48,0,225,0
24.296874999999996,28,1244,90.0,0.54,0.3,4,311,0
26.800158725313633,23,33,18.0,0.47,0.39,1,33,0
29.896193771626304,55,402,137.0,0.21,0.1,1,402,0
22.496260797899943,26,2784,244.0,0.51,0.03,6,464,1
23.5,19,0,242.0,0.76,0.14,0,90,0
26.390333106242604,34,1392,56.0,0.42,0.2,4,348,1
27.39817568244846,58,524,251.0,0.47,0.19,4,131,0
28.599699958504896,49,1325,247.0,0.37,0.49,5,265,0
19.09823881807126,31,552,295.0,0.43,0.39,3,184,0
25.788342616551905,32,400,135.0,0.71,0.07,2,200,0
22.59143813091595,25,2430,232.0,0.28,0.15,6,405,1
28.109393579072535,59,498,285.0,0.7,0.14,2,249,1
18.59504132231405,50,2135,2.0,0.78,0.4,5,427,1
22.191358024691358,44,221,138.0,0.76,0.19,1,221,0
25.794163223140497,41,176,133.0,0.73,0.07,2,88,0
20.195092211553114,50,86,283.0,0.41,0.24,2,43,0
24.607694091576697,48,1912,226.0,0.49,0.19,4,478,1
19.191434559733338,32,0,13.0,0.22,0.31,0,386,0
21.985977747294616,40,15,201.0,0.62,0.1,5,3,0
18.789062499999996,26,845,148.0,0.69,0.32,5,169,1
25.58720374109895,21,1635,253.0,0.17,0.29,5,327,1
21.307966706302018,24,0,78.0,0.49,0.28,0,266,0
26.410807740679132,20,720,207.0,0.45,0.31,6,120,0
28.282109093785845,53,1790,123.0,0.42,0.4,5,358,0
27.19178983377922,38,324,200.0,0.61,0.29,6,54,0
21.38909554681688,41,1585,17.0,0.83,0.18,5,317,0
23.490646258503403,57,786,178.0,0.76,0.44,3,262,1
27.809816737152374,54,1980,155.0,0.7,0.21,6,330,1
25.112723580877297,56,1956,66.0,0.0,0.51,4,489,1
20.299145299145298,44,1215,54.0,0.45,0.16,5,243,1
23.781413391803003,39,2298,128.0,0.26,0.1,6,383,1
28.711995002082467,39,408,68.0,0.68,0.63,4,102,0
26.48923006994773,25,2455,44.0,0.67,0.28,5,491,1
18.310546875,57,2450,174.0,0.38,0.44,5,490,1
27.90333577434913,45,0,286.0,0.43,0.27,0,224,0
25.401211605909236,44,1104,255.0,0.33,0.09,4,276,1
23.711522436302115,52,1590,273.0,0.63,0.07,6,265,1
24.986149584487535,37,399,15.0,0.88,0.3,3,133,0
29.591806264743642,26,918,18.0,0.43,0.08,3,306,1
29.711248469646748,44,440,259.0,0.76,0.67,2,220,0
18.703703703703702,25,1176,282.0,0.52,0.23,3,392,0
29.903880384478455,31,446,188.0,0.29,0.1,2,223,0
19.097222222222225,55,0,127.0,0.22,0.15,0,64,0
27.98575051322304,33,0,203.0,0.35,0.55,0,336,0
21.304003170828377,52,596,154.0,0.5,0.67,4,149,0
28.293345405160707,35,430,143.0,0.44,0.29,1,430,0
21.606648199445985,27,1461,225.0,0.98,0.7,3,487,1
24.000416493127865,47,1170,196.0,0.37,0.21,6,195,1
26.11781952856757,33,1068,156.0,0.52,0.17,6,178,1
27.5,25,1461,29.0,0.38,0.35,3,487,0
23.590963139120095,58,67,239.0,0.84,0.62,1,67,0
21.191598264723325,36,640,140.0,0.44,0.33,5,128,0
26.50394477317554,32,0,236.0,0.56,0.33,0,238,0
24.70508085625157,38,132,160.0,0.22,0.52,1,132,1
24.212051684579155,58,0,119.0,0.67,0.45,0,94,0
24.80333697264914,47,1468,131.0,0.56,0.2,4,367,0
25.1923437793207,29,848,104.0,0.77,0.05,2,424,0
18.29966680549771,47,636,191.0,0.54,0.41,2,318,1
29.812282986111114,42,1300,261.0,0.57,0.51,5,260,0
27.012549739822468,43,1028,40.0,0.56,0.27,4,257,1
28.68945224083296,58,274,268.0,0.47,0.56,2,137,0
26.798589969556158,24,555,123.0,0.52,0.11,3,185,1
19.000126246686026,34,500,291.0,0.44,0.12,4,125,1
19.6,20,300,41.0,0.12,0.3,4,75,0
27.197701226235424,23,1140,283.0,0.52,0.09,3,380,1
29.21257139290284,30,1425,181.0,0.42,0.25,5,285,0
29.12152975746678,50,966,181.0,0.32,0.08,3,322,0
19.200579640140077,23,582,189.0,0.38,0.3,3,194,1
21.697530864197528,31,1184,288.0,0.74,0.21,4,296,1
21.30582094563658,19,1800,220.0,0.55,0.26,4,450,1
20.907297830374755,47,620,86.0,0.28,0.6,2,310,0
24.993959569384412,32,594,20.0,0.12,0.23,6,99,0
20.589192708333336,55,2350,151.0,0.84,0.51,5,470,1
24.60451636275812,26,160,113.0,0.83,0.21,2,80,0
27.81437013060334,48,1710,266.0,0.51,0.22,6,285,1
26.3182585851004,36,570,240.0,0.2,0.02,6,95,0
18.69270506733554,58,363,251.0,0.49,0.44,1,363,0
23.309053069719038,40,449,271.0,0.37,0.51,1,449,1
20.39483234141385,56,2346,112.0,0.52,0.15,6,391,0
27.403024326101253,54,325,177.0,0.7,0.21,5,65,0
19.09648547509741,18,266,31.0,0.4,0.2,2,133,1
21.70035671819263,41,138,112.0,0.86,0.31,6,23,0
27.2,45,0,276.0,0.7,0.17,0,410,0
23.100907029478464,32,808,101.0,0.42,0.27,4,202,0
27.49083172363596,34,0,18.0,0.69,0.13,0,256,0
18.587257617728532,53,1025,63.0,0.19,0.22,5,205,0
29.818476645196164,23,48,277.0,0.17,0.34,1,48,0
28.622222222222224,56,0,140.0,0.37,0.36,0,135,0
27.290303390838794,18,500,145.0,0.38,0.17,4,125,0
24.29065743944637,26,0,189.0,0.13,0.21,0,329,0
27.498793912547697,59,1452,72.0,0.72,0.37,6,242,0
20.29852568602912,58,1224,18.0,0.14,0.12,4,306,1
26.084710743801654,58,1136,236.0,1.0,0.14,4,284,1
28.80684123466808,34,1335,62.0,0.58,0.53,3,445,0
21.410068349926654,30,736,151.0,0.33,0.02,2,368,0
21.504747991234474,55,950,104.0,0.48,0.49,5,190,1
23.702422145328722,27,273,242.0,0.16,0.25,3,91,0
19.208419421487605,24,320,48.0,0.94,0.23,4,80,0
24.018441403926236,59,638,299.0,0.71,0.39,2,319,1
